profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
True,True,403,1638524,4065.8163771712157,1229,False,True,True,False,55,63781.48,110499.0,38644.0,20088.720624851485,403556696.34333336,0.7779558683660378,342.48,634.0,140.0,131.97730865569278,17418.01,0.4699902065496982,159124.625,595455.0,62902.0,121185.49436901248,14685924045.461956,2.2186006894477663,True
True,True,274,3109,11.346715328467154,464,False,False,False,False,3,289.84,672.0,133.0,101.09388375828348,10219.973333333333,2.0329695489213875,7.92,20.0,1.0,4.4713905368837255,19.993333333333332,0.71885271863144,554487.3333333334,3374099.0,83584.0,918032.8664323832,842784343850.058,2.165606623352318,True
True,True,698,2177,3.1189111747851004,2234,False,False,False,False,16,,,,,,,,,,,,,,,,,,,True
True,True,2,6078,3039.0,11,False,False,False,False,0,1967.1818181818182,3444.0,1132.0,874.7465710915154,765181.5636363636,0.6631494669899395,65.72727272727273,187.0,22.0,46.486752756222735,2161.018181818182,1.671814163538531,4527204.9,18060239.0,350555.0,5602747.436411026,31390778836210.324,1.5280520429706719,True
True,True,387,806,2.082687338501292,118,False,False,False,False,5,111.64,152.0,68.0,25.99980769159649,675.99,-0.3112136065087645,6.04,20.0,0.0,4.694677837722201,22.040000000000003,1.0445514468436863,1497721.0,4234253.0,318557.0,1083101.6362047028,1173109154349.3044,0.7861517823730604,True
True,True,100,5232,52.32,109,False,False,True,False,2,,,,,,,,,,,,,,,,,,,True
True,True,990,429,0.43333333333333335,53,False,False,False,False,0,59.64,140.0,17.0,32.46521215085465,1053.99,1.0127679869565163,3.6,14.0,0.0,3.366501646120693,11.333333333333334,1.2906996957356325,6246469.041666667,75277263.0,279.0,15577280.980591882,242651682748309.56,3.911722769338229,True
True,True,886,2979,3.3623024830699775,202,False,False,False,False,9,,,,,,,,,,,,,,,,,,,True
True,True,3296,1685,0.5112257281553398,2134,False,False,True,False,12,58.36,138.0,19.0,28.158598449970246,792.9066666666666,1.2454944524739733,3.48,24.0,0.0,5.568662316930341,31.009999999999998,2.430507392273885,281750.0416666667,1296817.0,1798.0,327419.43066527386,107203483577.17209,1.559627114662749,True
True,False,287,379,1.3205574912891986,209,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,167,145,0.8682634730538922,12,False,False,False,False,0,25.083333333333332,52.0,9.0,13.82657739370964,191.17424242424244,0.6415360753141087,0.5833333333333334,3.0,0.0,0.9962049198956219,0.9924242424242423,1.4899655439547772,5733264.181818182,13325153.0,378550.0,5039155.55634348,25393088721027.363,0.3493520352477193,True
True,True,7479,8507,1.137451530953336,1929,False,False,False,False,2,195.88,658.0,33.0,163.32082945335947,26673.693333333333,1.3666204302874172,4.72,25.0,0.0,6.490505886806257,42.12666666666667,1.5159348950442166,274211.2916666667,1502356.0,2039.0,355557.1692272724,126420900588.91122,1.9949506180782963,True
True,False,425,242,0.5694117647058824,52,False,False,False,False,7,24.12,41.0,10.0,8.03284922469398,64.52666666666667,0.4211660225432818,0.92,5.0,0.0,1.6812693617224654,2.8266666666666667,1.6312276450738874,530756.1666666666,3451610.0,175.0,884028.0462966667,781505586639.1014,2.0214794544338726,True
True,True,932,2137,2.2929184549356223,498,False,False,True,False,14,32.44,56.0,16.0,11.72987638468539,137.59,0.5166620458217426,1.56,6.0,0.0,2.0428737928059415,4.173333333333333,0.8845801586486076,337339.5416666667,1413664.0,393.0,398927.2046960534,159142914646.60687,1.4037363122766477,True
True,True,435,156932,360.7632183908046,2610,False,True,True,False,1,,,,,,,,,,,,,,,,,,,True
True,True,926,5222,5.639308855291577,385,False,False,True,False,7,611.0,809.0,463.0,94.6374661537385,8956.25,0.4237015862574991,8.6,24.0,1.0,6.409628174343137,41.083333333333336,0.7439675448045253,874946.0833333334,2159578.0,344808.0,541248.2270465522,292949643281.0362,1.120074603426375,True
True,True,5289,210867,39.8689733408962,3255,False,False,False,False,21,4353.2,10487.0,1695.0,2223.778203868362,4945189.5,1.2746632212128501,421.08,4299.0,5.0,992.3235325907239,984705.9933333334,2.820498475650845,78151.91666666667,401374.0,4008.0,85671.5310381899,7339611230.427536,2.3702037177612287,True
True,True,3004,1115,0.3711717709720373,1469,False,False,True,False,2,49.04,107.0,8.0,27.99327300144328,783.6233333333333,0.49812805342929073,1.88,22.0,0.0,4.493699292713447,20.193333333333335,3.8201408676953807,207141.79166666666,763248.0,7.0,199993.9479016866,39997579197.302536,1.043461595674056,True
True,True,696,25715,36.94683908045977,824,False,False,True,False,0,340.8,828.0,124.0,196.40328408659565,38574.25,1.0352524950620416,10.52,74.0,0.0,14.248157775656473,203.01000000000002,3.7234156795010684,111412.20833333333,257192.0,43.0,80679.21027344042,6509134970.346015,0.6290767136072596,True
True,True,363,9987,27.512396694214875,1206,False,False,True,False,2,231.36,540.0,46.0,134.65940987048273,18133.156666666666,0.7613849785811858,5.48,20.0,0.0,5.075431016179809,25.76,1.3976442267272196,200537.20833333334,619472.0,64794.0,143807.75399605368,20680670109.389492,1.4011915410665254,True
True,True,1121,755,0.6735057983942908,122,False,False,False,False,6,79.04,159.0,23.0,31.984996482726086,1023.04,0.7952395457501436,1.92,6.0,0.0,1.80092568789868,3.243333333333333,0.8204801888069045,2280279.2916666665,7772284.0,93585.0,2161340.623797616,4671393292077.868,1.100125026887172,True
True,True,1710,2573,1.5046783625730995,479,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,4069,1408,0.34603096583927256,647,False,False,True,False,16,47.68,88.0,14.0,14.607988681996346,213.39333333333335,0.19466489131182715,2.6,9.0,0.0,2.345207879911715,5.500000000000001,0.7319174170864569,136971.5,320027.0,74700.0,54443.53639921064,2964098655.652174,1.5334945179799992,True
True,True,876,1265,1.4440639269406392,942,False,False,False,False,0,107.72,276.0,33.0,70.12579173646931,4917.626666666667,1.1638449592835838,5.24,36.0,0.0,7.361385739111896,54.19,3.0944276038737795,265671.7083333333,768572.0,35493.0,213642.68266094069,45643195854.56341,0.8697687614276864,True
True,True,515,765,1.4854368932038835,386,False,False,False,False,1,68.76,151.0,38.0,25.870317611759877,669.2733333333333,1.2502814284608634,3.0,18.0,0.0,4.320493798938574,18.666666666666668,2.1829979328378912,3160630.9166666665,15007461.0,10626.0,4042282.361573309,16340046690686.69,1.4540344953950222,True
True,True,1413,664,0.4699221514508139,50,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,727,1421,1.954607977991747,733,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,372,394,1.0591397849462365,33,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,654,81148,124.07951070336391,145,False,True,False,False,7,9172.12,22934.0,1554.0,4218.363518790986,17794590.776666667,1.0928931439876721,189.88,406.0,65.0,99.26031432551481,9852.61,0.6458672123319396,712267.875,2159435.0,68808.0,619687.9494742433,384013154723.5924,1.229475736454065,True
True,True,369,5336,14.46070460704607,2017,False,False,True,False,7,318.32,547.0,227.0,79.20265147076833,6273.06,1.1867020597351932,14.36,33.0,5.0,7.465922581972037,55.74,1.0040089590640602,94355.20833333333,313389.0,31109.0,73596.58138621195,5416456791.73732,1.6935930970931534,True
True,True,24,45318,1888.25,184,False,False,True,False,0,3630.2,14618.0,419.0,3116.42947404023,9712132.666666666,2.3734084761355447,12.08,37.0,1.0,9.407089525104634,88.49333333333334,1.0382505553506365,31514.125,63594.0,23695.0,9324.929487144522,86954309.94021739,1.9296950536192377,True
True,True,281,285,1.0142348754448398,19,False,False,False,False,1,55.94736842105263,123.0,24.0,25.502665839325125,650.3859649122807,1.048486982554195,3.473684210526316,9.0,0.0,3.3890087218771012,11.485380116959064,0.6352359945690857,6121027.611111111,44136031.0,234835.0,10029417.290714493,100589211191282.84,3.2361627237858825,True
True,True,37,48040,1298.3783783783783,757,False,False,True,False,0,616.92,1502.0,240.0,272.91160351537513,74480.74333333333,1.487343818194549,3.04,12.0,0.0,3.006659275674582,9.040000000000001,1.3783460414146023,53967.583333333336,164399.0,4676.0,42988.09367307333,1847976197.6449275,0.3622490185245478,True
True,True,5286,15231,2.8813847900113507,1279,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1373,851,0.619810633648944,49,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,1196,1090,0.9113712374581939,206,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,336,2499,7.4375,330,False,False,True,False,5,,,,,,,,,,,,,,,,,,,True
True,True,406,199270,490.8128078817734,923,False,True,False,False,0,9905.56,43975.0,1080.0,8913.308869699662,79447075.00666668,2.385683568521746,95.24,327.0,18.0,69.54991013653432,4837.19,1.5011628113989028,235327.75,851375.0,23121.0,208139.18751522983,43321921379.5,1.7505307550811111,True
True,True,592,571,0.964527027027027,33,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,893,74171,83.0582306830907,1683,False,False,True,False,3,2195.44,5613.0,854.0,1091.1356117977882,1190576.9233333333,1.4868660681815435,6.68,37.0,0.0,8.75461782908502,76.64333333333333,2.3383274697985614,101270.70833333333,186117.0,61771.0,34416.7945940441,1184515750.1286232,1.1662666934818469,True
True,True,919,331,0.3601741022850925,66,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,952,1769,1.8581932773109244,476,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,644,638,0.9906832298136646,468,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,968,661,0.6828512396694215,589,False,False,False,False,5,24.56,61.0,6.0,15.063974685763824,226.92333333333332,0.598757298799884,1.04,5.0,0.0,1.540562667772179,2.3733333333333335,1.2580403210005253,393509.4583333333,2107523.0,237.0,488191.90893344925,238331339948.08517,2.072647106505112,True
True,False,427,489,1.14519906323185,122,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,401,11027,27.49875311720698,3217,False,False,True,False,46,414.88,783.0,218.0,126.09134255239995,15899.026666666667,0.7230439021806864,13.92,35.0,2.0,8.405950273467004,70.66,0.7571355871894135,428327.0833333333,1112251.0,26911.0,369722.130597857,136694453853.81885,0.7799876717131263,True
True,True,1211,147,0.12138728323699421,54,False,False,False,False,0,66.0,88.0,30.0,13.613718571108091,185.33333333333334,-0.7112375942126751,3.76,10.0,0.0,2.7428695436227613,7.523333333333333,0.689028925570465,1814099.0,5617763.0,254084.0,1575886.6564537152,2483418753988.8696,1.083807764033232,True
True,True,353,217,0.6147308781869688,18,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,209,1768,8.45933014354067,104,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1333,10558,7.920480120030008,1019,False,False,False,False,25,417.52,514.0,299.0,59.14115882079643,3497.6766666666667,-0.21883916352612895,32.88,61.0,14.0,11.569788243524597,133.85999999999999,0.8574081628667771,262944.2916666667,668148.0,18701.0,164572.80867022622,27084209353.606884,0.973552685855777,True
True,False,482,688,1.4273858921161826,499,False,False,False,False,0,24.6,70.0,7.0,12.776932339180638,163.25,1.8685792096469085,0.88,4.0,0.0,1.3012814197295424,1.6933333333333334,1.2674483748868535,840281.3333333334,6945383.0,45.0,1527683.107814424,2333815677901.5366,3.0300133288686757,True
True,True,1124,3008,2.676156583629893,4259,False,False,False,False,11,63.6,114.0,26.0,20.788618681063603,432.1666666666667,0.421521683253068,2.72,15.0,0.0,3.846210255996587,14.793333333333333,2.128437385751196,160559.75,918673.0,8197.0,197179.82141033863,38879881971.41304,2.8253186475509073,True
True,True,1173,2160,1.8414322250639386,555,False,False,True,False,9,93.76,179.0,29.0,44.25991414361307,1958.94,0.2490995818647704,2.88,15.0,0.0,3.655133376499413,13.360000000000001,2.16708772548314,508605.125,1650178.0,63468.0,547438.7174671829,299689149382.11414,0.9609119638569643,True
True,True,111,3529877,31800.693693693695,541,False,False,True,False,0,127724.08,289266.0,34813.0,61935.65649185182,3836025545.0766664,0.409699398871807,977.4,3985.0,262.0,868.7439688040046,754716.0833333333,1.9426044091580086,515266.5833333333,1307760.0,76106.0,404045.7666963115,163252981585.21017,0.7951088537549978,True
True,False,212,170,0.8018867924528302,213,False,False,False,False,0,15.08,27.0,0.0,6.867313885355758,47.16,-0.36157790152400876,1.84,17.0,0.0,3.9123735336323224,15.306666666666667,2.691666697451249,467741.6666666667,2581038.0,61.0,662081.7295118853,438352216553.4493,1.7174511798183116,True
True,True,433,875,2.020785219399538,226,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,559,440,0.7871198568872988,384,False,False,True,False,14,60.08,77.0,47.0,7.353683884058837,54.07666666666667,0.0573736567764836,1.2,4.0,0.0,1.3844373104863457,1.9166666666666665,0.7884939394370584,763451.625,6400779.0,85506.0,1273811.0940725938,1622594703382.4185,3.8403528054178566,True
True,True,226,243,1.075221238938053,23,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1156,3339,2.88840830449827,1386,False,False,False,False,28,510.64,655.0,354.0,83.02503638461513,6893.156666666667,-0.08705250337934545,12.36,44.0,3.0,9.375855516520435,87.90666666666667,1.6839707781186835,204452.33333333334,404614.0,87252.0,91006.731146976,8282225114.057971,0.5339704449491612,True
True,True,659,111643,169.41274658573596,376,False,False,False,False,15,,,,,,,,,,,,,,,,,,,True
True,False,1181,566,0.4792548687552921,16,False,False,True,False,5,99.6875,657.0,39.0,149.94697673955727,22484.095833333333,3.5117047177378216,3.3125,13.0,0.0,3.5910769044025406,12.895833333333334,1.4498620194063256,1405434.5333333334,7672762.0,45.0,2236339.3273085137,5001213586866.695,1.7806826007089573,True
True,True,377,229,0.6074270557029178,32,False,False,False,False,4,62.16,88.0,35.0,14.337247527564928,205.55666666666667,0.035148964690219144,5.2,13.0,0.0,3.7527767497325675,14.083333333333334,0.3138047845502426,1966031.4583333333,7623034.0,153873.0,1802256.732936261,3248129331414.0854,1.3463780818607634,True
True,False,476,303,0.6365546218487395,13,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,3833,4797,1.2515001304461257,233,False,False,True,False,2,645.88,981.0,439.0,108.98215450246889,11877.11,0.7178893016050355,75.68,115.0,46.0,16.700099800100997,278.8933333333333,0.5719228406838822,554363.125,1296633.0,256334.0,281053.56032093003,78991103769.07065,1.1965734754114339,True
True,True,2470,779345,315.5242914979757,1363,False,True,True,False,24,8129.56,17741.0,1235.0,4512.244711892297,20360352.34,0.5347953471152099,37.56,125.0,4.0,31.692638472259347,1004.4233333333333,1.6204633178855397,125931.83333333333,346313.0,22719.0,89206.72660280953,7957840071.188407,1.2148865129616195,True
True,True,549,1019,1.8561020036429872,247,False,False,False,False,3,,,,,,,,,,,,,,,,,,,True
True,True,2751,3228,1.173391494002181,223,False,False,True,False,9,275.88,391.0,201.0,49.93689350904132,2493.693333333333,0.5323981237020935,4.92,13.0,1.0,2.9709706606876254,8.826666666666666,0.8576185669456923,543589.7916666666,4745726.0,47084.0,1069166.0762243415,1143116098548.9546,3.0064475885244297,True
True,True,129,38022,294.74418604651163,1810,False,False,True,False,4,,,,,,,,,,,,,,,,,,,True
True,True,2873,7177,2.4980856247824574,2819,False,False,False,False,65,78.48,169.0,20.0,41.40865448993322,1714.6766666666667,0.5900421439097558,0.6,3.0,0.0,1.0801234497346432,1.1666666666666665,1.457862967321305,73536.58333333333,254050.0,4365.0,66801.21876258447,4462402828.166667,1.2476602164745856,True
True,True,1485,5920,3.9865319865319866,833,False,False,True,False,4,68.44,281.0,9.0,62.15309056407949,3863.0066666666667,2.024378715442331,1.76,6.0,0.0,1.6901676445449625,2.856666666666667,0.7548996179822858,929301.0416666666,3901815.0,35307.0,897339.4947387275,805218168817.9547,1.7881686926559088,True
True,True,199,1975,9.924623115577889,178,False,False,True,False,0,48.0,71.0,30.0,10.020811677038276,100.41666666666667,0.09660968510162136,1.16,5.0,0.0,1.4628738838327795,2.14,1.2666513884677826,645733.4166666666,5201764.0,1202.0,1200485.067977358,1441164398436.6013,2.681450522781973,True
True,True,257,316,1.2295719844357977,56,False,False,False,False,2,31.0,72.0,13.0,11.018923117377064,121.41666666666667,1.9580802888880098,0.88,7.0,0.0,1.7156145643277028,2.9433333333333334,2.4630920318139853,2486121.0,17275767.0,82139.0,3533529.694192123,12485832099737.479,3.2151831819239916,True
True,True,660,7164,10.854545454545455,169,False,False,True,False,6,312.12,507.0,215.0,69.02856896483755,4764.943333333334,1.0758009414108212,5.12,23.0,1.0,5.052392172690741,25.526666666666664,2.2172564843181433,467251.2083333333,1899426.0,157896.0,405422.52587242954,164367424484.7808,2.1900289009732163,True
True,True,72,104,1.4444444444444444,282,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,2382,1498,0.6288832913518052,78,False,False,True,False,2,138.96,238.0,44.0,56.16306615561511,3154.29,0.03937467658901979,0.8,3.0,0.0,0.9128709291752769,0.8333333333333334,0.7379024325749305,524125.375,1821504.0,12.0,546458.3364361755,298616713460.5924,0.7852910543818298,True
True,True,878,2061,2.347380410022779,1315,False,False,True,False,3,26.44,57.0,9.0,14.227555423660572,202.42333333333335,0.7196362787661564,2.64,11.0,0.0,3.1342197327777344,9.823333333333332,1.169604699688237,1101050.2083333333,4928149.0,29479.0,1270784.7450592157,1614893868275.2158,1.562004333629977,True
True,True,291,216,0.7422680412371134,254,False,False,False,False,1,8.68,29.0,2.0,5.320714237769211,28.31,2.1894231690915347,0.28,3.0,0.0,0.6782329983125268,0.45999999999999996,2.8866433902957254,255280.16666666666,940082.0,49.0,239825.70980114536,57516371081.62319,1.199133631838073,True
True,False,851,473,0.5558166862514688,32,False,False,False,False,4,53.44,106.0,32.0,17.809360834497497,317.17333333333335,1.4877420954108935,1.8,7.0,0.0,1.6832508230603465,2.8333333333333335,1.3910131435907334,1753430.6666666667,6804117.0,167787.0,1760857.4913654912,3100619104897.9707,1.4117297429683995,True
True,True,759,1597,2.104084321475626,288,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,522,158435,303.5153256704981,666,False,False,True,False,7,,,,,,,,,,,,,,,,,,,True
True,True,5685,2807,0.4937554969217238,1100,False,False,False,False,0,49.8,179.0,9.0,39.099232729044694,1528.7499999999998,1.641442308406973,1.68,9.0,0.0,2.1548395145191983,4.6433333333333335,1.7502350587378523,353322.7916666667,1729718.0,3823.0,398509.2142801369,158809593866.1721,1.9822048112644048,True
True,True,4703,60456,12.854773548798638,1160,False,True,False,False,6,,,,,,,,,,,,,,,,,,,True
True,True,1342,777696,579.50521609538,247,False,True,True,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1467,5033,3.4308111792774367,1301,False,False,False,False,13,170.72,271.0,80.0,55.95125855003919,3130.5433333333335,0.23713955693792485,3.16,8.0,0.0,2.5278449319529077,6.390000000000001,0.6852525520554171,334618.25,863152.0,96697.0,189895.22194649527,36060195318.108696,1.1959092783703915,True
True,True,810,491,0.6061728395061728,626,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,527,2458000,4664.136622390892,8483,False,True,False,False,1,,,,,,,,,,,,,,,,,,,True
True,True,599,1163,1.9415692821368948,431,False,False,False,False,5,,,,,,,,,,,,,,,,,,,True
True,True,738,658,0.8915989159891599,130,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,970,1074,1.1072164948453609,27,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,697,1246,1.787661406025825,93,False,False,True,False,3,,,,,,,,,,,,,,,,,,,True
True,True,1330,726,0.5458646616541354,355,False,False,False,False,10,,,,,,,,,,,,,,,,,,,True
True,True,562,1271,2.2615658362989324,312,False,False,False,False,4,,,,,,,,,,,,,,,,,,,True
True,True,2622,211572,80.69107551487414,1698,False,False,True,False,7,1472.0,5680.0,255.0,1155.5169478059015,1335219.4166666667,2.0375173498531667,4.52,10.0,0.0,3.2031234756093934,10.26,0.0120993569845103,28819.166666666668,50626.0,10179.0,13833.818020145152,191374521.01449275,0.10991952104759938,True
True,True,1094,586,0.5356489945155393,215,False,False,False,False,15,25.4,62.0,14.0,11.372481406154654,129.33333333333334,1.6201937866203842,0.96,4.0,0.0,1.0598742063723097,1.1233333333333333,1.1514420812582393,637978.1666666666,2112698.0,809.0,607605.5987424642,369184563623.1884,1.0582047476599874,True
True,True,1035,494,0.47729468599033814,19,False,False,True,False,0,35.36842105263158,77.0,9.0,19.047340223523157,362.80116959064327,0.6749360783563251,0.8421052631578947,3.0,0.0,0.898341551894183,0.8070175438596491,0.7838165869388668,3882929.611111111,15825440.0,89829.0,4786248.278731808,22908172585663.19,1.4924778957920364,True
True,True,1271,2278,1.7922895357985837,140,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,250,34599,138.396,18,False,False,False,False,0,208.05555555555554,639.0,54.0,169.57818679862248,28756.7614379085,1.5899089301332558,3.388888888888889,13.0,0.0,3.146218811598697,9.898692810457517,1.5307749200273364,6633819.470588235,75003450.0,48.0,18564683.579480514,344647476406233.4,3.2448214924932395,True
True,True,186,113,0.6075268817204301,91,False,False,True,False,2,10.0,18.0,5.0,4.0722639076235385,16.583333333333332,0.4307264066181991,0.12,1.0,0.0,0.33166247903553997,0.11,2.338738328607322,950041.75,8198603.0,247.0,1940687.244895192,3766266982498.891,2.8718365871724614,True
True,True,1499,8926,5.954636424282855,1030,False,False,True,False,5,255.48,610.0,90.0,116.23077618829417,13509.593333333332,1.1272256812866215,13.08,109.0,1.0,22.18280114563232,492.07666666666665,3.463688118044162,187828.29166666666,514046.0,4534.0,115200.36038005195,13271123031.693842,1.243864848515706,True
True,True,301,408,1.3554817275747508,418,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,978,1020,1.0429447852760736,419,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,371,107,0.2884097035040431,605,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,1154,304,0.2634315424610052,60,False,False,True,False,0,31.68,50.0,16.0,9.476813810558905,89.81,0.1686839983379926,0.52,3.0,0.0,0.8225975119502044,0.6766666666666666,1.539482082269692,891648.375,5359264.0,82.0,1182450.9639947687,1398190282252.1577,2.5055449295166707,True
True,True,196,585,2.9846938775510203,243,False,False,True,False,4,34.32,92.0,15.0,18.907053357587657,357.47666666666663,1.6012431848071824,0.76,5.0,0.0,1.392838827718412,1.9400000000000002,1.8550234709422742,59814.25,206443.0,15.0,58312.4150456532,3400337748.4565215,1.0185905086767892,True
True,True,1687,650,0.38529934795494963,164,False,False,False,False,24,110.08,178.0,44.0,32.12984075072061,1032.3266666666666,0.26200788443265555,4.72,14.0,0.0,3.7916575091464506,14.376666666666667,0.642343621977369,1442536.7916666667,4182757.0,63325.0,1369401.648998473,1875260876279.737,0.8666107201590559,True
True,True,2518,1171767,465.356235107228,9045,False,True,True,False,5,,,,,,,,,,,,,,,,,,,True
True,True,596,226,0.37919463087248323,454,False,False,False,False,8,,,,,,,,,,,,,,,,,,,True
True,True,585,617,1.0547008547008547,140,False,False,True,False,1,87.64,161.0,44.0,31.111198412575924,967.9066666666666,0.9036557618669382,1.6,5.0,0.0,1.5275252316519468,2.3333333333333335,1.0594999232956819,1184281.1666666667,3501149.0,99357.0,980014.3730623309,960428171408.7535,0.9054052747698933,True
True,True,276,1809,6.554347826086956,828,False,False,False,False,8,,,,,,,,,,,,,,,,,,,True
True,True,1450,655,0.4517241379310345,382,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,3,2,0.6666666666666666,0,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,414,196,0.47342995169082125,40,False,False,False,False,5,23.96,47.0,11.0,9.524004759903612,90.70666666666666,0.8076130092847938,0.52,3.0,0.0,0.8225975119502044,0.6766666666666666,1.5394820822696913,68242.70833333333,361039.0,78.0,94619.18823205915,8952790781.693842,1.6640493068410918,True
True,True,325,400,1.2307692307692308,148,False,False,True,False,7,,,,,,,,,,,,,,,,,,,True
True,True,1109,2625,2.3669972948602345,27,False,False,False,False,5,258.4,394.0,91.0,83.74912934870825,7013.916666666667,-0.1632925290705168,10.28,28.0,2.0,8.039071256474013,64.62666666666667,0.8166963628007634,2112448.75,12019250.0,89910.0,2947204.286905551,8686013108754.456,2.1594246803094137,True
True,True,736,915,1.2432065217391304,284,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,681,1022,1.500734214390602,332,False,False,True,False,4,,,,,,,,,,,,,,,,,,,True
True,False,656,281,0.42835365853658536,55,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,230,8902584,38706.88695652174,719,False,True,True,False,2,218170.68,942599.0,20003.0,219377.81175001877,48126624288.22667,1.7831740537107013,2937.8,24502.0,128.0,4933.291683382743,24337366.833333336,3.533633014177066,281153.5,689482.0,9460.0,208153.11626175157,43327719809.478264,0.44492727543712857,True
True,True,7475,20045,2.6816053511705684,252,False,False,True,False,11,323.08,1138.0,71.0,229.27711035629645,52567.99333333334,1.9583777589408282,3.84,10.0,0.0,2.7640549922170505,7.64,0.6164502012743228,173012.75,203685.0,132622.0,12827.402167608421,164542246.36956522,-0.470391076365374,True
True,True,567,1630,2.874779541446208,838,False,False,True,False,1,,,,,,,,,,,,,,,,,,,True
True,False,613,620,1.0114192495921697,105,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,465,488,1.049462365591398,38,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,7066,17303,2.448768751769035,2479,False,False,False,False,19,382.0,631.0,232.0,114.71195810957694,13158.833333333334,0.5211247440964918,7.08,29.0,0.0,6.51869107515714,42.49333333333334,1.9440896389886222,392646.8333333333,1620895.0,60530.0,396277.4901137341,157035849170.8406,1.6326507850244147,True
True,False,166,217,1.3072289156626506,3,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,1253,706,0.5634477254588987,122,False,False,False,False,6,,,,,,,,,,,,,,,,,,,True
True,True,940,851,0.9053191489361702,314,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,249,158,0.6345381526104418,27,False,False,False,False,2,29.0,58.0,9.0,10.981044273352754,120.58333333333333,0.6942849108351559,0.88,4.0,0.0,1.0535653752852738,1.11,1.3321351034426858,1709316.9583333333,17891129.0,34.0,4309701.518843408,18573527181521.17,2.7779319763159633,True
True,True,763,4268,5.593709043250327,1348,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,82,704865,8595.914634146342,498,False,False,True,False,2,16340.32,45500.0,535.0,8833.828373172453,78036523.72666666,1.1438983515478025,144.0,390.0,2.0,115.88607911795675,13429.583333333334,0.7431699827875823,41696.083333333336,118641.0,3404.0,30749.333654026825,945521520.1666666,0.9534470306313227,True
True,False,7500,1576,0.21013333333333334,1597,False,False,True,False,140,9.2,45.0,0.0,9.742518497116988,94.91666666666666,2.3014884318107085,0.28,2.0,0.0,0.6137317546507323,0.37666666666666665,1.9973363071430525,967614.0416666666,15680209.0,1533.0,3165378.5269828383,10019621219084.043,4.4469152613209095,True
True,False,3175,974,0.3067716535433071,30,False,False,False,False,0,137.0,248.0,101.0,32.14679870012979,1033.4166666666667,1.9099404812626906,8.4,50.0,0.0,10.778064142816495,116.16666666666667,2.6070400973641505,3816305.7083333335,12688937.0,310149.0,3539746.85352097,12529807787011.605,1.3338906852889592,True
True,False,606,720765,1189.381188118812,703,False,True,False,False,0,35476.36,107578.0,6540.0,26897.421982846856,723471309.3233334,1.1370504501504257,149.64,632.0,26.0,142.63060681354477,20343.49,1.743816742787906,323152.875,1027244.0,178.0,275370.2290546173,75828763049.59239,1.104775896958873,True
