profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
True,True,583,791,1.3567753001715266,180,False,False,True,False,9,100.0,149.0,37.0,35.37419021452411,1251.3333333333333,-0.0506737625274529,1.92,7.0,0.0,2.3437861108329257,5.493333333333332,0.8708317128870595,352781.70833333326,1584695.0,27941.0,343970.6536085132,118315810543.86775,2.0972179180887403,True
True,True,992,938,0.9455645161290324,237,False,False,True,False,8,,,,,,,,,,,,,,,,,,,True
True,True,2,126026,63013.0,868,False,True,True,False,10,,,,,,,,,,,,,,,,,,,True
True,True,804,2257,2.8072139303482593,1311,False,False,False,False,5,77.88,153.0,4.0,34.76626717571694,1208.6933333333334,-0.21084321480335516,2.16,7.0,0.0,1.7953644012660308,3.223333333333333,0.858039443441859,246242.95833333328,604811.0,347.0,196551.41887700374,38632460262.5634,0.6118888867037185,True
True,True,84,88,1.0476190476190477,2,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,191,306,1.6020942408376964,84,False,False,True,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1079,2113,1.9582947173308616,107,False,False,True,False,22,229.0,374.0,58.0,96.11841654958742,9238.75,-0.2374210210805641,2.92,12.0,0.0,3.3778691508109078,11.41,1.2553521321721746,963987.1666666665,3020592.0,84804.0,856557.7965614649,733691258850.2319,1.2097087490275875,True
True,True,7,1683,240.42857142857144,24,False,False,True,False,0,132.84,416.0,6.0,118.29929557412136,13994.723333333333,0.5017006857694426,19.32,308.0,0.0,60.884261786879975,3706.893333333333,4.518749534792182,68336.79166666669,410854.0,22.0,88763.47487025092,7878954471.041666,2.45720856180119,True
True,True,362,832,2.298342541436464,110,False,False,False,False,1,117.56,195.0,42.0,49.7377120503145,2473.84,-0.35802849791128044,2.64,13.0,0.0,3.706750598570128,13.739999999999998,1.4330721861543168,569626.0416666665,11089819.0,12.0,2255345.434565613,5086583029215.955,4.494326298008119,True
True,True,1540,961,0.6240259740259739,1538,True,False,False,False,0,24.76,69.0,8.0,13.144327039956565,172.7733333333333,1.8843647865432525,1.4,9.0,0.0,1.7320508075688772,3.0,3.682847818679935,180440.3333333333,778672.0,2469.0,159972.7312987698,25591274759.188404,2.2444008656744034,True
True,True,27,97929,3627.0,946,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1041,305499,293.46685878962535,13773,False,True,True,False,41,706.32,3725.0,124.0,792.8581588153079,628624.0599999999,2.4035826421189093,8.56,45.0,0.0,9.578970021180078,91.75666666666666,2.2634729352060425,46732.33333333334,85479.0,12423.0,29984.04867616268,899043175.0144928,0.03515949186406436,True
True,True,163,287,1.7607361963190185,64,False,False,True,False,7,43.84,70.0,16.0,14.60787458872782,213.39,-0.23164378232641175,0.44,3.0,0.0,0.7681145747868608,0.5900000000000001,1.8935599919621129,1172760.166666667,9588079.0,11.0,1945734.646268684,3785883313690.3193,3.5540020045284866,True
True,True,789,715,0.906210392902408,108,False,False,False,False,0,73.36,95.0,54.0,10.854645702800868,117.82333333333334,0.17921860334015316,3.72,12.0,0.0,2.937118769588092,8.626666666666667,1.1269647037692911,1486265.916666667,6578980.0,59160.0,1448637.1641387613,2098549633323.993,2.008278000428393,True
True,False,613,600,0.9787928221859706,65,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,303,514731,1698.7821782178219,1432,False,True,False,False,7,2840.8,10061.0,223.0,2131.305839933193,4542464.583333333,1.6625770538845652,39.12,163.0,2.0,33.0533911522958,1092.5266666666666,2.124811690919074,71146.58333333331,272396.0,4692.0,63174.847430119225,3991061347.8188405,1.5944673293299505,True
True,True,784,1993,2.542091836734694,459,False,False,True,False,6,166.96,282.0,82.0,45.06798568089474,2031.1233333333332,0.6189480428098096,1.08,5.0,0.0,1.469693845669907,2.16,1.1459619341563785,467219.66666666674,1797903.0,27242.0,508837.9919015538,258916102002.40576,1.3564662368471625,True
True,False,59,17,0.288135593220339,1,False,False,False,False,0,13.0,13.0,13.0,,,0.0,2.0,2.0,2.0,,,0.0,,,,,,,True
True,True,2121,1103,0.5200377180575201,75,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,920,491,0.533695652173913,137,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,624,624,1.0,603,False,False,False,False,7,21.0,38.0,6.0,8.626509529738357,74.41666666666667,0.4407888690595077,1.76,4.0,1.0,1.011599393699568,1.0233333333333334,0.9870963437858152,133230.16666666663,385763.0,46401.0,80316.4124012925,6450726101.014493,1.4139121314384642,True
True,True,1241,531,0.4278807413376309,12,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1716,5275,3.0740093240093236,941,False,False,True,False,57,72.52,287.0,12.0,83.88390787272611,7036.510000000001,1.3705682694626211,5.48,27.0,0.0,8.016233529532434,64.26,1.7412785748708417,42889.0,172336.0,127.0,47039.7052175768,2212733866.956521,0.9760689327698744,True
True,True,404,43483,107.63118811881188,1129,False,False,True,False,0,2010.92,2743.0,1322.0,313.3100062238677,98163.16,-0.04098363291033979,61.68,91.0,47.0,11.792370414806348,139.06,0.7771746050321261,504002.375,5443217.0,171988.0,1081447.6763910258,1169529076771.5488,4.236389927981044,True
True,False,406,290,0.7142857142857143,295,False,False,False,False,2,33.56,71.0,10.0,13.487895808217578,181.9233333333333,0.6621861259971921,1.88,6.0,0.0,2.006655592438988,4.026666666666666,0.5780559037748865,773446.0416666665,2067576.0,55403.0,529140.4379649073,279989603089.69385,0.6291250459967787,True
